Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN
Price,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,
2008-04-16,11.121121406555176,11.468467712402344,11.036035537719727,11.387137413024902,11.387137413024902,304922772,3.6510000228881836,3.75,3.6470000743865967,3.7295000553131104,3.7295000553131104,134936000
2008-04-17,11.402152061462402,11.495745658874512,11.174174308776855,11.249750137329102,11.249750137329102,533585880,3.7090001106262207,3.750999927520752,3.680500030517578,3.7019999027252197,3.7019999027252197,124400000
2008-04-18,13.393644332885742,13.706206321716309,13.1323823928833,13.498748779296875,13.498748779296875,728694576,3.8239998817443848,4.099999904632568,3.815999984741211,4.005000114440918,4.005000114440918,335826000
2008-04-21,13.498248100280762,13.578328132629395,13.27052116394043,13.458208084106445,13.458208084106445,297290412,4.001500129699707,4.066999912261963,3.953000068664551,4.008999824523926,4.008999824523926,186708000
2008-04-22,13.452703475952148,14.034785270690918,13.452451705932617,13.88888931274414,13.88888931274414,317222460,3.996999979019165,3.996999979019165,3.877000093460083,3.9800000190734863,3.9800000190734863,144900000
2008-04-23,13.962462425231934,13.996747016906738,13.537286758422852,13.675926208496094,13.675926208496094,196663140,4.014999866485596,4.131999969482422,3.937000036239624,4.050000190734863,4.050000190734863,385008000
2008-04-24,13.796046257019043,13.876126289367676,13.51401424407959,13.589590072631836,13.589590072631836,165238596,3.885499954223633,4.026500225067139,3.8464999198913574,3.884500026702881,3.884500026702881,421470000
2008-04-25,13.739238739013672,13.838838577270508,13.581831932067871,13.61511516571045,13.61511516571045,166409424,3.890500068664551,4.065999984741211,3.86299991607666,4.043000221252441,4.043000221252441,189130000
2008-04-28,13.660660743713379,13.934184074401855,13.48848819732666,13.816817283630371,13.816817283630371,160183656,4.0320000648498535,4.125,4.00600004196167,4.098499774932861,4.098499774932861,219838000
2008-04-29,13.78453540802002,14.099099159240723,13.76401424407959,13.975726127624512,13.975726127624512,173666160,4.071000099182129,4.088500022888184,3.993000030517578,4.0370001792907715,4.0370001792907715,134528000
2008-04-30,14.069318771362305,14.636136054992676,13.975726127624512,14.371622085571289,14.371622085571289,315803880,4.045000076293945,4.066999912261963,3.8959999084472656,3.93149995803833,3.93149995803833,157514000
2008-05-01,14.472222328186035,14.888137817382812,14.438689231872559,14.841841697692871,14.841841697692871,263847888,3.9200000762939453,4.000500202178955,3.8984999656677246,3.9679999351501465,3.9679999351501465,143940000
2008-05-02,14.977227210998535,15.076326370239258,14.496996879577637,14.546796798706055,14.546796798706055,279672048,4.014999866485596,4.059999942779541,3.819999933242798,3.865499973297119,3.865499973297119,163098000
2008-05-05,14.986486434936523,14.989990234375,14.69294261932373,14.8873872756958,14.8873872756958,250988760,3.8635001182556152,3.8884999752044678,3.7934999465942383,3.7960000038146973,3.7960000038146973,112948000
2008-05-06,14.789790153503418,14.814814567565918,14.589590072631836,14.673673629760742,14.673673629760742,184986828,3.7755000591278076,3.8385000228881836,3.752500057220459,3.7855000495910645,3.7855000495910645,130914000
2008-05-07,14.77152156829834,15.002251625061035,14.425174713134766,14.48948860168457,14.48948860168457,264255480,3.763000011444092,3.8320000171661377,3.6545000076293945,3.6589999198913574,3.6589999198913574,167532000
2008-05-08,14.669670104980469,14.747246742248535,14.487236976623535,14.589839935302734,14.589839935302734,204711084,3.686500072479248,3.7079999446868896,3.578000068664551,3.6394999027252197,3.6394999027252197,162626000
2008-05-09,14.48948860168457,14.639639854431152,14.296796798706055,14.344344139099121,14.344344139099121,179216604,3.609999895095825,3.6670000553131104,3.5829999446868896,3.620500087738037,3.620500087738037,84870000
2008-05-12,14.383132934570312,14.683432579040527,14.236987113952637,14.638137817382812,14.638137817382812,194361444,3.6500000953674316,3.746500015258789,3.5889999866485596,3.7265000343322754,3.7265000343322754,144308000
2008-05-13,14.670419692993164,14.713462829589844,14.478227615356445,14.589590072631836,14.589590072631836,206333460,3.7284998893737793,3.747999906539917,3.6654999256134033,3.7279999256134033,3.7279999256134033,100416000
2008-05-14,14.676926612854004,14.79454517364502,14.395646095275879,14.421921730041504,14.421921730041504,174856968,3.746000051498413,3.7874999046325684,3.6989998817443848,3.7100000381469727,3.7100000381469727,91784000
2008-05-15,14.48948860168457,14.588337898254395,14.404655456542969,14.53954029083252,14.53954029083252,173534292,3.694499969482422,3.815999984741211,3.677500009536743,3.805999994277954,3.805999994277954,138354000
2008-05-16,14.550299644470215,14.631631851196289,14.472472190856934,14.516265869140625,14.516265869140625,170793036,3.821000099182129,3.8415000438690186,3.743000030517578,3.822999954223633,3.822999954223633,124134000
2008-05-19,14.478227615356445,14.736737251281738,14.352352142333984,14.452451705932617,14.452451705932617,223955820,3.950500011444092,4.237500190734863,3.943000078201294,4.114500045776367,4.114500045776367,373696000
2008-05-20,14.38012981414795,14.576577186584473,14.33708667755127,14.47947883605957,14.47947883605957,132411456,4.108500003814697,4.135000228881836,4.001500129699707,4.035999774932861,4.035999774932861,158244000
2008-05-21,14.477477073669434,14.549799919128418,13.71096134185791,13.763513565063477,13.763513565063477,258465276,4.018499851226807,4.057499885559082,3.875,3.9149999618530273,3.9149999618530273,141410000
2008-05-22,13.812562942504883,13.869118690490723,13.519769668579102,13.750249862670898,13.750249862670898,202848948,3.934000015258789,3.984499931335449,3.9000000953674316,3.9630000591278076,3.9630000591278076,107812000
2008-05-23,13.687687873840332,13.838838577270508,13.458708763122559,13.629129409790039,13.629129409790039,177082740,3.927500009536743,3.94350004196167,3.871500015258789,3.9175000190734863,3.9175000190734863,126638000
2008-05-27,13.637638092041016,14.079078674316406,13.60986042022705,14.036537170410156,14.036537170410156,154465380,3.9130001068115234,4.045000076293945,3.8984999656677246,4.031000137329102,4.031000137329102,202164000
2008-05-28,14.212713241577148,14.301551818847656,14.041542053222656,14.220219612121582,14.220219612121582,161853984,4.036499977111816,4.0395002365112305,3.94950008392334,4.004000186920166,4.004000186920166,134012000
2008-05-29,14.384134292602539,14.661662101745605,14.344344139099121,14.589590072631836,14.589590072631836,193606200,4.0304999351501465,4.0980000495910645,4.008500099182129,4.017499923706055,4.017499923706055,137152000
2008-05-30,14.601350784301758,14.762763023376465,14.547046661376953,14.659660339355469,14.659660339355469,128878992,4.0289998054504395,4.088500022888184,4.014999866485596,4.080999851226807,4.080999851226807,105412000
2008-06-02,14.57707691192627,14.611862182617188,14.296046257019043,14.389389038085938,14.389389038085938,146821032,4.057499885559082,4.078499794006348,4.002500057220459,4.011499881744385,4.011499881744385,124304000
2008-06-03,14.426926612854004,14.527027130126953,14.029278755187988,14.196697235107422,14.196697235107422,172039788,4.0355000495910645,4.0945000648498535,3.9630000591278076,4.005499839782715,4.005499839782715,117400000
2008-06-04,14.1473970413208,14.46446418762207,14.127878189086914,14.319820404052734,14.319820404052734,134393472,4.005499839782715,4.091000080108643,3.9860000610351562,4.074999809265137,4.074999809265137,129166000
2008-06-05,14.44144058227539,14.715716361999512,14.419670104980469,14.672171592712402,14.672171592712402,156511332,4.105500221252441,4.24399995803833,4.090000152587891,4.225500106811523,4.225500106811523,178774000
2008-06-06,14.508257865905762,14.532532691955566,14.189188957214355,14.189188957214355,14.189188957214355,189190620,4.1620001792907715,4.182000160217285,4.0279998779296875,4.031499862670898,4.031499862670898,156874000
2008-06-09,14.215716361999512,14.264264106750488,13.648649215698242,13.960710525512695,13.960710525512695,211320468,4.059500217437744,4.076499938964844,3.9059998989105225,3.9714999198913574,3.9714999198913574,130746000
2008-06-10,13.752753257751465,13.98448371887207,13.683182716369629,13.868118286132812,13.868118286132812,146149704,3.9100000858306885,4.052000045776367,3.9100000858306885,3.9809999465942383,3.9809999465942383,121312000
2008-06-11,13.919919967651367,13.947446823120117,13.62512493133545,13.643644332885742,13.643644332885742,152363484,3.9674999713897705,4.0,3.8515000343322754,3.864000082015991,3.864000082015991,117490000
2008-06-12,13.732732772827148,13.963964462280273,13.685686111450195,13.8375883102417,13.8375883102417,219444336,3.9010000228881836,3.952500104904175,3.750499963760376,3.807499885559082,3.807499885559082,124088000
2008-06-13,14.051301002502441,14.406907081604004,14.047548294067383,14.302051544189453,14.302051544189453,247128624,3.8350000381469727,4.0,3.8350000381469727,3.9584999084472656,3.9584999084472656,119490000
2008-06-16,14.176676750183105,14.491991996765137,14.176676750183105,14.334585189819336,14.334585189819336,141570288,3.9210000038146973,4.126500129699707,3.9205000400543213,4.085000038146973,4.085000038146973,115088000
2008-06-17,14.423172950744629,14.466216087341309,14.223724365234375,14.250750541687012,14.250750541687012,138377484,4.15749979019165,4.215000152587891,4.139999866485596,4.148499965667725,4.148499965667725,176048000
2008-06-18,14.126876831054688,14.238988876342773,13.992993354797363,14.07357406616211,14.07357406616211,135112752,4.099999904632568,4.1585001945495605,4.065999984741211,4.125999927520752,4.125999927520752,136932000
2008-06-19,13.897647857666016,14.108609199523926,13.78403377532959,14.01901912689209,14.01901912689209,227096676,4.110499858856201,4.223499774932861,4.074999809265137,4.2129998207092285,4.2129998207092285,134346000
2008-06-20,13.938438415527344,13.938438415527344,13.626376152038574,13.674424171447754,13.674424171447754,239084676,4.15500020980835,4.172999858856201,4.0254998207092285,4.054999828338623,4.054999828338623,131778000
2008-06-23,13.647647857666016,13.8425931930542,13.564064025878906,13.64389419555664,13.64389419555664,145290564,4.065000057220459,4.107500076293945,3.9774999618530273,4.033999919891357,4.033999919891357,148516000
2008-06-24,13.642142295837402,13.793543815612793,13.390891075134277,13.571070671081543,13.571070671081543,186717096,3.9774999618530273,4.0395002365112305,3.881500005722046,3.9820001125335693,3.9820001125335693,142802000
2008-06-25,13.637887954711914,13.958958625793457,13.605355262756348,13.788788795471191,13.788788795471191,164723112,4.022500038146973,4.107500076293945,3.9760000705718994,4.0254998207092285,4.0254998207092285,147866000
2008-06-26,13.61611557006836,13.636886596679688,13.219719886779785,13.233734130859375,13.233734130859375,226153620,3.9549999237060547,3.994499921798706,3.799999952316284,3.815000057220459,3.815000057220459,226202000
2008-06-27,13.205204963684082,13.263262748718262,12.89013957977295,13.214964866638184,13.214964866638184,217682100,3.7795000076293945,3.803499937057495,3.63100004196167,3.7330000400543213,3.7330000400543213,236810000
2008-06-30,13.325075149536133,13.463462829589844,13.089590072631836,13.173673629760742,13.173673629760742,150461388,3.751499891281128,3.805999994277954,3.6605000495910645,3.6665000915527344,3.6665000915527344,142082000
2008-07-01,13.002503395080566,13.43143081665039,12.93793773651123,13.381631851196289,13.381631851196289,198197604,3.611999988555908,3.7114999294281006,3.5260000228881836,3.680999994277954,3.680999994277954,205850000
2008-07-02,13.426176071166992,13.523022651672363,13.164665222167969,13.189188957214355,13.189188957214355,168751080,3.7079999446868896,3.7204999923706055,3.569000005722046,3.572000026702881,3.572000026702881,140888000
2008-07-03,13.285284996032715,13.494243621826172,13.200700759887695,13.438438415527344,13.438438415527344,95923980,3.625499963760376,3.691999912261963,3.5260000228881836,3.5999999046325684,3.5999999046325684,84964000
2008-07-07,13.571070671081543,13.738739013671875,13.403403282165527,13.611360549926758,13.611360549926758,170037792,3.618499994277954,3.7200000286102295,3.5380001068115234,3.624500036239624,3.624500036239624,147110000
2008-07-08,13.663413047790527,13.893644332885742,13.513513565063477,13.877126693725586,13.877126693725586,197098704,3.61899995803833,3.7744998931884766,3.5875000953674316,3.752000093460083,3.752000093460083,158320000
2008-07-09,13.782782554626465,13.905905723571777,13.531782150268555,13.552302360534668,13.552302360534668,165993840,3.7279999256134033,3.744999885559082,3.5239999294281006,3.5304999351501465,3.5304999351501465,138242000
2008-07-10,13.638639450073242,13.751251220703125,13.281281471252441,13.527777671813965,13.527777671813965,173094732,3.5350000858306885,3.5885000228881836,3.3994998931884766,3.5315001010894775,3.5315001010894775,198832000
2008-07-11,13.425926208496094,13.501001358032227,12.998748779296875,13.358358383178711,13.358358383178711,199056744,3.4700000286102295,3.499500036239624,3.3369998931884766,3.427000045776367,3.427000045776367,158600000
2008-07-14,13.48848819732666,13.5150146484375,12.899148941040039,13.053553581237793,13.053553581237793,176815008,3.4655001163482666,3.4749999046325684,3.2795000076293945,3.313999891281128,3.313999891281128,180426000
2008-07-15,12.919919967651367,13.200700759887695,12.540040016174316,12.915164947509766,12.915164947509766,242597160,3.2934999465942383,3.430999994277954,3.1494998931884766,3.3515000343322754,3.3515000343322754,226842000
2008-07-16,12.863863945007324,13.425926208496094,12.777777671813965,13.403403282165527,13.403403282165527,189498312,3.3469998836517334,3.637500047683716,3.3420000076293945,3.5920000076293945,3.5920000076293945,240778000
2008-07-17,13.367366790771484,13.439689636230469,13.125625610351562,13.349349021911621,13.349349021911621,351144504,3.559999942779541,3.61899995803833,3.38700008392334,3.6054999828338623,3.6054999828338623,191948000
2008-07-18,12.471220970153809,12.486987113952637,11.966716766357422,12.045044898986816,12.045044898986816,451244304,3.496999979019165,3.5420000553131104,3.4200000762939453,3.4560000896453857,3.4560000896453857,165960000
2008-07-21,12.03403377532959,12.114363670349121,11.654153823852539,11.731732368469238,11.731732368469238,235823940,3.4760000705718994,3.490000009536743,3.315000057220459,3.4240000247955322,3.4240000247955322,137938000
2008-07-22,11.679679870605469,12.018267631530762,11.651652336120605,11.939689636230469,11.939689636230469,187472340,3.3545000553131104,3.4570000171661377,3.2939999103546143,3.3984999656677246,3.3984999656677246,175916000
2008-07-23,12.052302360534668,12.443193435668945,11.96446418762207,12.242742538452148,12.242742538452148,195568236,3.372999906539917,3.6034998893737793,3.372999906539917,3.5269999504089355,3.5269999504089355,358324000
2008-07-24,12.429929733276367,12.434184074401855,11.9024019241333,11.9024019241333,11.9024019241333,141494364,3.815000057220459,4.11899995803833,3.814500093460083,3.936000108718872,3.936000108718872,619932000
2008-07-25,12.174424171447754,12.340591430664062,12.04955005645752,12.311812400817871,12.311812400817871,127212660,3.9814999103546143,4.046999931335449,3.9059998989105225,3.9154999256134033,3.9154999256134033,183014000
2008-07-28,12.31456470489502,12.31456470489502,11.89013957977295,11.939940452575684,11.939940452575684,126273600,3.8545000553131104,3.9154999256134033,3.743000030517578,3.7990000247955322,3.7990000247955322,209604000
2008-07-29,11.994494438171387,12.193694114685059,11.96196174621582,12.089839935302734,12.089839935302734,111999888,3.82450008392334,3.940000057220459,3.808000087738037,3.9105000495910645,3.9105000495910645,135418000
2008-07-30,12.149649620056152,12.162663459777832,11.83208179473877,12.079580307006836,12.079580307006836,139488372,3.9179999828338623,3.992500066757202,3.821000099182129,3.9105000495910645,3.9105000495910645,151346000
2008-07-31,11.875876426696777,12.034283638000488,11.797798156738281,11.855606079101562,11.855606079101562,114489396,3.8375000953674316,3.9084999561309814,3.805000066757202,3.816999912261963,3.816999912261963,106014000
2008-08-01,11.824575424194336,11.842342376708984,11.574073791503906,11.708208084106445,11.708208084106445,120195684,3.818000078201294,3.82450008392334,3.702500104904175,3.7874999046325684,3.7874999046325684,95490000
2008-08-04,11.714715003967285,11.83708667755127,11.559059143066406,11.586586952209473,11.586586952209473,99380520,3.799499988555908,3.865000009536743,3.750499963760376,3.7855000495910645,3.7855000495910645,89964000
2008-08-05,11.701451301574707,12.01401424407959,11.669919967651367,12.008257865905762,12.008257865905762,143236620,3.8459999561309814,3.9760000705718994,3.8259999752044678,3.9554998874664307,3.9554998874664307,155892000
2008-08-06,11.971220970153809,12.25650691986084,11.824575424194336,12.170671463012695,12.170671463012695,134896968,3.927500009536743,3.93149995803833,3.8364999294281006,3.9045000076293945,3.9045000076293945,128122000
2008-08-07,12.06206226348877,12.112112045288086,11.922171592712402,11.989990234375,11.989990234375,110841048,3.8505001068115234,3.9024999141693115,3.799999952316284,3.8475000858306885,3.8475000858306885,108896000
2008-08-08,12.015766143798828,12.406155586242676,11.904153823852539,12.387638092041016,12.387638092041016,149422428,3.8389999866485596,4.060500144958496,3.814500093460083,4.0254998207092285,4.0254998207092285,183254000
2008-08-11,12.324073791503906,12.734734535217285,12.306806564331055,12.533534049987793,12.533534049987793,169402428,4.008999824523926,4.587500095367432,3.989000082015991,4.4045000076293945,4.4045000076293945,501404000
2008-08-12,12.562562942504883,12.665916442871094,12.462462425231934,12.577828407287598,12.577828407287598,110117772,4.366000175476074,4.423999786376953,4.304999828338623,4.362500190734863,4.362500190734863,160530000
2008-08-13,12.552553176879883,12.60110092163086,12.359358787536621,12.513262748718262,12.513262748718262,144874980,4.314000129699707,4.412499904632568,4.2270002365112305,4.334499835968018,4.334499835968018,144176000
2008-08-14,12.454955101013184,12.702953338623047,12.419670104980469,12.649900436401367,12.649900436401367,116627256,4.2855000495910645,4.4375,4.261000156402588,4.401500225067139,4.401500225067139,138034000
2008-08-15,12.687437057495117,12.779278755187988,12.650150299072266,12.76651668548584,12.76651668548584,141686172,4.414000034332275,4.476500034332275,4.313000202178955,4.320000171661377,4.320000171661377,137432000
2008-08-18,12.758758544921875,12.762763023376465,12.400150299072266,12.469969749450684,12.469969749450684,133222644,4.304500102996826,4.314000129699707,4.1519999504089355,4.1554999351501465,4.1554999351501465,130948000
2008-08-19,12.273022651672363,12.46946907043457,12.17792797088623,12.274774551391602,12.274774551391602,121738140,4.1545000076293945,4.17549991607666,4.052999973297119,4.064499855041504,4.064499855041504,132608000
2008-08-20,12.380379676818848,12.429679870605469,12.076326370239258,12.137137413024902,12.137137413024902,159124716,4.099999904632568,4.162499904632568,4.059999942779541,4.106500148773193,4.106500148773193,119012000
2008-08-21,12.085084915161133,12.259759902954102,11.993743896484375,12.175424575805664,12.175424575805664,140423436,4.070499897003174,4.188499927520752,4.048999786376953,4.163000106811523,4.163000106811523,123156000
2008-08-22,12.299799919128418,12.384384155273438,12.249249458312988,12.277027130126953,12.277027130126953,91796112,4.213500022888184,4.2729997634887695,4.196499824523926,4.263000011444092,4.263000011444092,93556000
2008-08-25,12.164915084838867,12.437437057495117,12.04955005645752,12.087336540222168,12.087336540222168,80491428,4.231500148773193,4.23199987411499,4.122499942779541,4.142499923706055,4.142499923706055,87128000
2008-08-26,12.098599433898926,12.098599433898926,11.776527404785156,11.865865707397461,11.865865707397461,132195672,4.13700008392334,4.156000137329102,4.0625,4.0879998207092285,4.0879998207092285,87484000
2008-08-27,11.85510540008545,11.882633209228516,11.632633209228516,11.726225852966309,11.726225852966309,175308516,4.072000026702881,4.13700008392334,4.050000190734863,4.08650016784668,4.08650016784668,112546000
2008-08-28,11.824073791503906,11.923172950744629,11.77001953125,11.856355667114258,11.856355667114258,121066812,4.110499858856201,4.182499885559082,4.090000152587891,4.171000003814697,4.171000003814697,156682000
2008-08-29,11.755505561828613,11.787036895751953,11.569820404052734,11.593844413757324,11.593844413757324,153774072,4.144999980926514,4.144999980926514,4.025000095367432,4.040500164031982,4.040500164031982,94574000
2008-09-02,11.931180953979492,12.066567420959473,11.547046661376953,11.642892837524414,11.642892837524414,244215540,4.1579999923706055,4.224999904632568,4.060500144958496,4.070499897003174,4.070499897003174,120016000
2008-09-03,11.72998046875,11.869118690490723,11.501001358032227,11.621871948242188,11.621871948242188,172411416,4.070000171661377,4.099999904632568,4.000999927520752,4.03849983215332,4.03849983215332,114852000
2008-09-04,11.51151180267334,11.5925931930542,11.246246337890625,11.267767906188965,11.267767906188965,193746060,4.03000020980835,4.040500164031982,3.9010000228881836,3.9014999866485596,3.9014999866485596,166330000
2008-09-05,11.148398399353027,11.322822570800781,11.013012886047363,11.117366790771484,11.117366790771484,181190628,3.867000102996826,4.035999774932861,3.8540000915527344,3.9595000743865967,3.9595000743865967,161382000
2008-09-08,11.311812400817871,11.334835052490234,10.449198722839355,10.509259223937988,10.509259223937988,360355284,4.112500190734863,4.1875,3.942500114440918,4.058000087738037,4.058000087738037,189812000
2008-09-09,10.589839935302734,10.820320129394531,10.385384559631348,10.476977348327637,10.476977348327637,288894816,4.038000106811523,4.0980000495910645,3.94950008392334,3.9519999027252197,3.9519999027252197,116436000
2008-09-10,10.622371673583984,10.622623443603516,10.252251625061035,10.364363670349121,10.364363670349121,248822928,4.000500202178955,4.011000156402588,3.807499885559082,3.8369998931884766,3.8369998931884766,188894000
2008-09-11,10.218969345092773,10.888137817382812,10.169670104980469,10.854604721069336,10.854604721069336,258597144,3.7634999752044678,3.990000009536743,3.755000114440918,3.9755001068115234,3.9755001068115234,156272000
2008-09-12,10.766016006469727,11.060811042785645,10.735735893249512,10.952451705932617,10.952451705932617,240878880,3.940500020980835,3.9800000190734863,3.8310000896453857,3.9149999618530273,3.9149999618530273,129602000
2008-09-15,10.610610961914062,11.060310363769531,10.603352546691895,10.857357025146484,10.857357025146484,262433304,3.8429999351501465,3.99399995803833,3.815000057220459,3.867000102996826,3.867000102996826,179616000
2008-09-16,10.659660339355469,11.243243217468262,10.647897720336914,11.084334373474121,11.084334373474121,279348372,3.8399999141693115,3.9814999103546143,3.8334999084472656,3.936500072479248,3.936500072479248,261844000
2008-09-17,10.972972869873047,10.98948860168457,10.346345901489258,10.372623443603516,10.372623443603516,364710924,3.884000062942505,3.9119999408721924,3.562000036239624,3.5769999027252197,3.5769999027252197,263312000
2008-09-18,10.576577186584473,10.990489959716797,10.272772789001465,10.987988471984863,10.987988471984863,343232424,3.6540000438690186,3.875,3.503999948501587,3.825000047683716,3.825000047683716,247944000
2008-09-19,11.536537170410156,11.563312530517578,11.093092918395996,11.239990234375,11.239990234375,399839760,4.00600004196167,4.338500022888184,3.825000047683716,4.050000190734863,4.050000190734863,295444000
2008-09-22,11.364615440368652,11.364615440368652,10.735735893249512,10.764264106750488,10.764264106750488,176115708,4.05649995803833,4.081500053405762,3.7160000801086426,3.746500015258789,3.746500015258789,140754000
2008-09-23,10.84209156036377,11.030780792236328,10.653654098510742,10.742491722106934,10.742491722106934,207959832,3.7894999980926514,3.814500093460083,3.5385000705718994,3.5880000591278076,3.5880000591278076,171884000
2008-09-24,10.769268989562988,11.136136054992676,10.763513565063477,10.888639450073242,10.888639450073242,169510320,3.615000009536743,3.682499885559082,3.447000026702881,3.497999906539917,3.497999906539917,187448000
2008-09-25,10.981982231140137,11.261260986328125,10.910409927368164,11.001001358032227,11.001001358032227,200611188,3.5329999923706055,3.637500047683716,3.500499963760376,3.6040000915527344,3.6040000915527344,121460000
2008-09-26,10.710710525512695,10.939940452575684,10.536286354064941,10.786787033081055,10.786787033081055,211488300,3.4760000705718994,3.552500009536743,3.4040000438690186,3.5350000858306885,3.5350000858306885,134942000
2008-09-29,10.498248100280762,10.598347663879395,9.527276992797852,9.53453540802002,9.53453540802002,430085484,3.4205000400543213,3.4684998989105225,3.065999984741211,3.1675000190734863,3.1675000190734863,240086000
2008-09-30,9.909408569335938,10.637638092041016,9.817817687988281,10.023022651672363,10.023022651672363,123328548,3.2920000553131104,3.6559998989105225,3.2660000324249268,3.638000011444092,3.638000011444092,260938000
2008-10-01,10.28903865814209,10.434934616088867,10.0875883102417,10.303302764892578,10.303302764892578,249142608,3.5889999866485596,3.5994999408721924,3.4205000400543213,3.4790000915527344,3.4790000915527344,192444000
2008-10-02,10.2550048828125,10.259759902954102,9.659660339355469,9.772022247314453,9.772022247314453,239156604,3.381500005722046,3.447999954223633,3.2704999446868896,3.368000030517578,3.368000030517578,174522000
2008-10-03,9.943694114685059,10.322822570800781,9.586336135864258,9.682432174682617,9.682432174682617,319396284,3.4709999561309814,3.547499895095825,3.3294999599456787,3.3499999046325684,3.3499999046325684,224562000
2008-10-06,9.358859062194824,9.409158706665039,8.93793773651123,9.28954029083252,9.28954029083252,448375176,3.203000068664551,3.2945001125335693,3.0234999656677246,3.2614998817443848,3.2614998817443848,267710000
2008-10-07,9.3425931930542,9.38388442993164,8.642892837524414,8.65890884399414,8.65890884399414,441733824,3.2894999980926514,3.321500062942505,2.924999952316284,2.9260001182556152,2.9260001182556152,255120000
2008-10-08,8.262262344360352,8.983734130859375,8.160910606384277,8.461211204528809,8.461211204528809,472582944,2.7820000648498535,3.137500047683716,2.7674999237060547,3.0510001182556152,3.0510001182556152,286490000
2008-10-09,8.621622085571289,8.722972869873047,8.049799919128418,8.232732772827148,8.232732772827148,322677000,3.0985000133514404,3.174999952316284,2.799999952316284,2.799999952316284,2.799999952316284,278618000
2008-10-10,7.836836814880371,8.555806159973145,7.765264987945557,8.308307647705078,8.308307647705078,423488088,2.6494998931884766,2.987499952316284,2.552500009536743,2.8125,2.8125,360434000
2008-10-13,8.903654098510742,9.558307647705078,8.6524019241333,9.535035133361816,9.535035133361816,355863780,2.947999954223633,3.1105000972747803,2.868499994277954,3.1010000705718994,3.1010000705718994,223896000
2008-10-14,9.848097801208496,9.872371673583984,8.933934211730957,9.076827049255371,9.076827049255371,311080608,3.174999952316284,3.200000047683716,2.740000009536743,2.7929999828338623,2.7929999828338623,346132000
2008-10-15,8.87512493133545,8.983983993530273,8.479228973388672,8.487737655639648,8.487737655639648,268587144,2.7230000495910645,2.734499931335449,2.4175000190734863,2.436000108718872,2.436000108718872,325152000
2008-10-16,8.327326774597168,8.92142105102539,7.743743896484375,8.834334373474121,8.834334373474121,648938412,2.319999933242798,2.5350000858306885,2.1695001125335693,2.5144999027252197,2.5144999027252197,441622000
2008-10-17,9.48348331451416,9.659660339355469,9.097847938537598,9.322822570800781,9.322822570800781,569398032,2.441499948501587,3.116499900817871,2.4205000400543213,2.5325000286102295,2.5325000286102295,258928000
2008-10-20,9.503252983093262,9.53403377532959,8.998748779296875,9.492491722106934,9.492491722106934,269865864,2.6085000038146973,2.6549999713897705,2.495500087738037,2.6484999656677246,2.6484999656677246,169042000
2008-10-21,9.319068908691406,9.604104042053223,9.059059143066406,9.077828407287598,9.077828407287598,231048720,2.5929999351501465,2.6475000381469727,2.496000051498413,2.5114998817443848,2.5114998817443848,173392000
2008-10-22,8.933684349060059,9.25150203704834,8.608609199523926,8.900650978088379,8.900650978088379,262137600,2.502500057220459,2.623500108718872,2.3949999809265137,2.499500036239624,2.499500036239624,390264000
2008-10-23,8.850099563598633,8.958958625793457,8.458208084106445,8.816817283630371,8.816817283630371,258896844,2.1684999465942383,2.5455000400543213,2.1654999256134033,2.5160000324249268,2.5160000324249268,652038000
2008-10-24,8.169919967651367,8.77052116394043,8.126626968383789,8.490740776062012,8.490740776062012,294065640,2.237499952316284,2.615999937057495,2.2249999046325684,2.447999954223633,2.447999954223633,392118000
2008-10-27,8.378628730773926,8.58358383178711,8.148147583007812,8.245494842529297,8.245494842529297,247779972,2.450000047683716,2.629499912261963,2.4214999675750732,2.4790000915527344,2.4790000915527344,235184000
2008-10-28,8.484734535217285,9.241991996765137,8.22097110748291,9.227977752685547,9.227977752685547,323891784,2.575000047683716,2.815000057220459,2.4535000324249268,2.802000045776367,2.802000045776367,296694000
2008-10-29,9.15390396118164,9.284283638000488,8.81806755065918,8.958958625793457,8.958958625793457,389873736,2.7764999866485596,2.989500045776367,2.7260000705718994,2.8445000648498535,2.8445000648498535,303926000
2008-10-30,9.220721244812012,9.309309005737305,8.968217849731445,9.001251220703125,9.001251220703125,319236444,2.937999963760376,2.994499921798706,2.753999948501587,2.8355000019073486,2.8355000019073486,222514000
2008-10-31,8.91291332244873,9.308307647705078,8.865615844726562,8.992993354797363,8.992993354797363,296635068,2.80049991607666,2.862499952316284,2.750499963760376,2.861999988555908,2.861999988555908,170692000
2008-11-03,8.948448181152344,9.083833694458008,8.544294357299805,8.670921325683594,8.670921325683594,237941820,2.817500114440918,2.862499952316284,2.750999927520752,2.7885000705718994,2.7885000705718994,143402000
2008-11-04,8.844844818115234,9.318318367004395,8.646145820617676,9.182682991027832,9.182682991027832,293702004,2.8580000400543213,2.936500072479248,2.760999917984009,2.922499895095825,2.922499895095825,153276000
2008-11-05,9.062812805175781,9.231230735778809,8.541291236877441,8.56456470489502,8.56456470489502,277582140,2.873500108718872,2.9000000953674316,2.5810000896453857,2.5989999771118164,2.5989999771118164,229968000
