Artist,Track,Album,Album_type,Views,Likes,Comments,Licensed,official_video,Stream,Views_state,comments_likes,stream_state
Gorillaz,Feel Good Inc.,Demon Days,album,693555221.0,6220896.0,169907.0,True,True,1040234854.0,high,high and high,high
Gorillaz,Rhinestone Eyes,Plastic Beach,album,72011645.0,1079128.0,31003.0,True,True,310083733.0,high,high and high,high
Gorillaz,New Gold (feat. Tame Impala and Bootie Brown),New Gold (feat. Tame Impala and Bootie Brown),single,8435055.0,282142.0,7399.0,True,True,63063467.0,low,high and high,medium
Gorillaz,On Melancholy Hill,Plastic Beach,album,211754952.0,1788577.0,55229.0,True,True,434663559.0,high,high and high,high
Gorillaz,Clint Eastwood,Gorillaz,album,618480958.0,6197318.0,155930.0,True,True,617259738.0,high,high and high,high
Gorillaz,DARE,Demon Days,album,259021161.0,1844658.0,72008.0,True,True,323850327.0,high,high and high,high
Gorillaz,New Gold (feat. Tame Impala and Bootie Brown) - Dom Dolla Remix,New Gold (feat. Tame Impala and Bootie Brown) [Dom Dolla Remix],single,451996.0,11686.0,241.0,False,True,10666154.0,low,low and low,low
Gorillaz,She's My Collar (feat. Kali Uchis),Humanz (Deluxe),album,1010982.0,17675.0,260.0,False,False,159605929.0,low,low and low,high
Gorillaz,Cracker Island (feat. Thundercat),Cracker Island (feat. Thundercat),single,24459820.0,739527.0,20296.0,True,True,42671901.0,high,high and high,medium
Gorillaz,Dirty Harry,Demon Days,album,154761056.0,1386920.0,39240.0,True,True,191074713.0,high,high and high,high
Red Hot Chili Peppers,Californication,Californication (Deluxe Edition),album,1018811259.0,4394471.0,121452.0,True,True,1055738398.0,high,high and high,high
Red Hot Chili Peppers,Under the Bridge,Blood Sugar Sex Magik (Deluxe Edition),album,246687714.0,1213572.0,32761.0,True,True,1061750522.0,high,high and high,high
Red Hot Chili Peppers,Can't Stop,By the Way (Deluxe Edition),album,336635759.0,1740224.0,32573.0,True,True,866464951.0,high,high and high,high
Red Hot Chili Peppers,Scar Tissue,Californication (Deluxe Edition),album,435121530.0,1890900.0,37069.0,True,True,613838674.0,high,high and high,high
Red Hot Chili Peppers,Otherside,Californication (Deluxe Edition),album,673528656.0,3140356.0,60091.0,True,True,732774515.0,high,high and high,high
Red Hot Chili Peppers,Snow (Hey Oh),Stadium Arcadium,album,320871237.0,1272266.0,37004.0,True,True,860722316.0,high,high and high,high
Red Hot Chili Peppers,Dani California,Stadium Arcadium,album,324228662.0,1456622.0,49461.0,True,True,550067391.0,high,high and high,high
Red Hot Chili Peppers,By the Way,By the Way (Deluxe Edition),album,179005296.0,784717.0,20084.0,True,True,367485508.0,high,high and high,high
Red Hot Chili Peppers,Give It Away,Blood Sugar Sex Magik (Deluxe Edition),album,86637926.0,434837.0,16029.0,True,True,301947159.0,high,high and high,high
Red Hot Chili Peppers,Dark Necessities,The Getaway,album,440037964.0,2094182.0,56516.0,True,True,385677873.0,high,high and high,high
50 Cent,In Da Club,Get Rich Or Die Tryin',album,1682616458.0,10481678.0,296745.0,True,True,1041736808.0,high,high and high,high
50 Cent,Candy Shop,The Massacre,album,838974650.0,5014527.0,113251.0,True,True,701248893.0,high,high and high,high
50 Cent,Just A Lil Bit,The Massacre,album,476133463.0,2523312.0,42075.0,True,True,395155110.0,high,high and high,high
50 Cent,P.I.M.P.,Get Rich Or Die Tryin',album,572659065.0,3334710.0,60552.0,True,True,541728561.0,high,high and high,high
50 Cent,Many Men (Wish Death),Get Rich Or Die Tryin',album,441155628.0,2765887.0,84117.0,True,True,332175400.0,high,high and high,high
50 Cent,Disco Inferno,The Massacre,album,39825951.0,382791.0,12038.0,True,True,202477187.0,high,high and high,high
50 Cent,21 Questions,Get Rich Or Die Tryin',album,503248572.0,2759199.0,54805.0,True,True,446003044.0,high,high and high,high
50 Cent,Is This Love ('09) (feat. 50 Cent),Curtain Call 2,album,5289821.0,245935.0,9008.0,True,True,28529840.0,low,high and high,medium
50 Cent,If I Can't,Get Rich Or Die Tryin',album,46096.0,612.0,14.0,False,False,210473579.0,low,low and low,high
50 Cent,Best Friend - Remix,Best Friend (Remix),single,291023.0,5729.0,46.0,False,False,160037992.0,low,low and low,high
Metallica,Whiskey In The Jar,"Garage, Inc.",album,107553434.0,429797.0,12074.0,False,False,327681785.0,high,high and high,high
Metallica,Lux Æterna,Lux Æterna,single,14937918.0,473751.0,46230.0,True,True,20061385.0,high,high and high,medium
Metallica,Screaming Suicide,Screaming Suicide,single,4317758.0,217109.0,17225.0,True,True,3905429.0,low,high and high,low
Coldplay,Yellow,Parachutes,album,832532409.0,4600933.0,118296.0,True,True,1483622308.0,high,high and high,high
Coldplay,Viva La Vida,Viva La Vida or Death and All His Friends,album,789581468.0,4370461.0,261790.0,True,True,1325575712.0,high,high and high,high
Coldplay,Sparks,Parachutes,album,73201019.0,787343.0,1637.0,True,True,475353044.0,high,high and low,high
Coldplay,Something Just Like This,Memories...Do Not Open,album,2118018686.0,10282499.0,270444.0,True,True,2030825694.0,high,high and high,high
Coldplay,The Scientist,A Rush of Blood to the Head,album,1082588109.0,5532787.0,124357.0,True,True,1465980600.0,high,high and high,high
Coldplay,A Sky Full of Stars,Ghost Stories,album,786404613.0,3741300.0,79974.0,True,True,1021782403.0,high,high and high,high
Coldplay,Paradise,Mylo Xyloto,album,1665814269.0,8497224.0,343020.0,True,True,927288329.0,high,high and high,high
Coldplay,Hymn for the Weekend,A Head Full of Dreams,album,1828242112.0,13515772.0,377666.0,True,True,1049654852.0,high,high and high,high
Coldplay,My Universe,Music Of The Spheres,album,254655970.0,8867547.0,432726.0,True,True,883224238.0,high,high and high,high
Coldplay,Fix You,X&Y,album,566239229.0,2962029.0,114460.0,True,True,1115171056.0,high,high and high,high
Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,Get Lucky (feat. Pharrell Williams & Nile Rodgers) [Radio Edit],single,32310867.0,956073.0,19646.0,False,False,844698895.0,high,high and high,high
Daft Punk,One More Time,Discovery,album,432177586.0,2707992.0,110189.0,True,True,471747761.0,high,high and high,high
Daft Punk,Instant Crush (feat. Julian Casablancas),Random Access Memories,album,606828966.0,3111505.0,87115.0,True,True,460589724.0,high,high and high,high
Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers),Random Access Memories,album,32310867.0,956073.0,19646.0,False,False,400304719.0,high,high and high,high
Daft Punk,Around the World,Homework,album,38218353.0,466569.0,11904.0,True,True,293417547.0,high,high and high,high
Daft Punk,"Harder, Better, Faster, Stronger",Discovery,album,121308880.0,1329678.0,70754.0,True,True,292668007.0,high,high and high,high
Daft Punk,Something About Us,Discovery,album,77464307.0,723914.0,23915.0,True,True,185381876.0,high,high and high,high
Daft Punk,Lose Yourself to Dance (feat. Pharrell Williams),Random Access Memories,album,195983803.0,1115598.0,37436.0,True,True,274711166.0,high,high and high,high
Daft Punk,Veridis Quo,Discovery,album,23984070.0,216822.0,7260.0,True,True,90589464.0,high,high and high,medium
Daft Punk,Digital Love,Discovery,album,30079390.0,203063.0,8957.0,True,True,115484456.0,high,high and high,medium
Linkin Park,In the End,Hybrid Theory (Bonus Edition),album,1487186392.0,10183387.0,409471.0,True,True,1444841705.0,high,high and high,high
Linkin Park,Numb,Meteora,album,1928733776.0,12341722.0,550921.0,True,True,1195213410.0,high,high and high,high
Linkin Park,What I've Done,Minutes to Midnight,album,587927093.0,3370635.0,148741.0,True,True,589294152.0,high,high and high,high
Linkin Park,Numb / Encore,Numb / Encore: MTV Ultimate Mash-Ups Presents Collision Course,single,44436981.0,226771.0,9260.0,True,True,778880225.0,high,high and high,high
Linkin Park,One Step Closer,Hybrid Theory (Bonus Edition),album,154808291.0,1102031.0,33750.0,True,True,447287242.0,high,high and high,high
Linkin Park,Faint,Meteora,album,378323695.0,2061834.0,65731.0,True,True,413355749.0,high,high and high,high
Linkin Park,Bleed It Out,Minutes to Midnight,album,135176149.0,762715.0,27609.0,True,True,388331061.0,high,high and high,high
Linkin Park,Papercut,Hybrid Theory (Bonus Edition),album,240834555.0,1400306.0,50003.0,True,True,345142662.0,high,high and high,high
Linkin Park,Crawling,Hybrid Theory (Bonus Edition),album,374506972.0,2197293.0,96490.0,True,True,391929621.0,high,high and high,high
Linkin Park,BURN IT DOWN,LIVING THINGS,album,353135986.0,2534190.0,113567.0,True,True,368132993.0,high,high and high,high
Radiohead,Creep,Pablo Honey,album,763497849.0,4777393.0,147276.0,True,True,1101854725.0,high,high and high,high
Radiohead,No Surprises,OK Computer,album,167847274.0,1274934.0,40034.0,True,True,379349681.0,high,high and high,high
Radiohead,Karma Police,OK Computer,album,89246405.0,593396.0,17682.0,True,True,382823305.0,high,high and high,high
Radiohead,High and Dry,The Bends,album,80290.0,2133.0,238.0,False,False,291096318.0,low,low and low,high
Radiohead,Exit Music (For A Film),OK Computer,album,10644157.0,171322.0,1669.0,True,True,146857863.0,low,high and low,high
Radiohead,Weird Fishes/ Arpeggi,In Rainbows,album,15335499.0,125774.0,4852.0,False,True,121688699.0,high,low and high,medium
Radiohead,Jigsaw Falling Into Place,In Rainbows,album,26398730.0,180969.0,8010.0,True,True,79367881.0,high,high and high,medium
Radiohead,Fake Plastic Trees,The Bends,album,61340263.0,398951.0,15400.0,True,True,219867047.0,high,high and high,high
Radiohead,Just,The Bends,album,15041854.0,146328.0,6899.0,True,True,88945336.0,high,high and high,medium
Radiohead,Nude,In Rainbows,album,12205514.0,124486.0,4536.0,True,True,86388469.0,low,low and high,medium
AC/DC,Highway to Hell,Highway to Hell,album,274830901.0,2039258.0,44487.0,True,True,1143164505.0,high,high and high,high
AC/DC,Thunderstruck,The Razors Edge,album,1224226060.0,5989128.0,153047.0,True,True,1088388556.0,high,high and high,high
AC/DC,Back In Black,Back In Black,album,915158054.0,5643694.0,134549.0,True,True,1182379398.0,high,high and high,high
AC/DC,You Shook Me All Night Long,Back In Black,album,279117834.0,1348845.0,26645.0,True,True,802076123.0,high,high and high,high
AC/DC,T.N.T.,High Voltage,album,240908491.0,934797.0,19584.0,True,True,526521070.0,high,high and high,high
AC/DC,Hells Bells,Back In Black,album,252038354.0,1067479.0,29353.0,True,True,296521772.0,high,high and high,high
AC/DC,Dirty Deeds Done Dirt Cheap,Dirty Deeds Done Dirt Cheap,album,852728.0,14044.0,1029.0,True,True,269837425.0,low,low and low,high
AC/DC,Shoot to Thrill,Back In Black,album,172293392.0,642344.0,17673.0,True,True,292026041.0,high,high and high,high
AC/DC,It's a Long Way to the Top (If You Wanna Rock 'N' Roll),High Voltage,album,102527.0,1881.0,240.0,False,False,196347993.0,low,low and low,high
AC/DC,Rock N Roll Train,Black Ice,album,18237531.0,119749.0,2251.0,True,True,144143014.0,high,low and low,high
Black Eyed Peas,I Gotta Feeling,THE E.N.D. (THE ENERGY NEVER DIES),album,638267058.0,3670416.0,131565.0,True,True,1001227038.0,high,high and high,high
Black Eyed Peas,DON'T YOU WORRY,ELEVATION,album,144690551.0,1327396.0,57072.0,True,True,162685755.0,high,high and high,high
Black Eyed Peas,Where Is The Love?,Elephunk,album,888076529.0,4899065.0,180386.0,True,True,752091441.0,high,high and high,high
Black Eyed Peas,Just Can’t Get Enough,The Beginning,album,292211575.0,1594576.0,70720.0,True,True,331578264.0,high,high and high,high
Black Eyed Peas,GIRL LIKE ME,TRANSLATION,album,662529115.0,5488829.0,222922.0,True,True,453923193.0,high,high and high,high
Black Eyed Peas,Pump It,Monkey Business,album,755836314.0,4746197.0,133551.0,True,True,492130246.0,high,high and high,high
Black Eyed Peas,Pump It Louder,Pump It Louder,single,2099141.0,61252.0,1238.0,True,True,27908495.0,low,low and low,medium
Black Eyed Peas,Meet Me Halfway,THE E.N.D. (THE ENERGY NEVER DIES),album,458724349.0,2094991.0,73011.0,True,True,363930118.0,high,high and high,high
Black Eyed Peas,RITMO (Bad Boys For Life),TRANSLATION,album,1021503328.0,6398855.0,130819.0,True,True,869795408.0,high,high and high,high
Black Eyed Peas,SIMPLY THE BEST,ELEVATION,album,43226385.0,242932.0,38381.0,True,True,18501860.0,high,high and high,medium
Michael Jackson,Billie Jean,Thriller,album,1300732161.0,9523245.0,508425.0,True,True,1302677366.0,high,high and high,high
Michael Jackson,Chicago,XSCAPE,album,545655.0,7314.0,386.0,False,False,103974637.0,low,low and low,medium
Michael Jackson,Beat It,Thriller,album,905692299.0,6656468.0,259358.0,True,True,826832314.0,high,high and high,high
Michael Jackson,Smooth Criminal - 2012 Remaster,Bad (Remastered),album,84652754.0,672624.0,25952.0,False,False,526030670.0,high,high and high,high
Michael Jackson,Rock with You - Single Version,Off the Wall,album,301845823.0,2269865.0,87490.0,True,True,346137424.0,high,high and high,high
Michael Jackson,Don't Stop 'Til You Get Enough,Off the Wall,album,349102050.0,2254295.0,89160.0,True,True,389644450.0,high,high and high,high
Michael Jackson,They Don't Care About Us,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",album,978680025.0,8312571.0,335112.0,True,True,256361972.0,high,high and high,high
Michael Jackson,Remember the Time,Dangerous,album,504057332.0,3085718.0,127080.0,True,True,224254298.0,high,high and high,high
Michael Jackson,The Way You Make Me Feel - 2012 Remaster,Bad (Remastered),album,436325398.0,2515830.0,94765.0,True,True,349629692.0,high,high and high,high
Michael Jackson,Love Never Felt So Good,XSCAPE,album,343328494.0,2121502.0,53821.0,True,True,280500270.0,high,high and high,high
P!nk,Just Give Me a Reason (feat. Nate Ruess),The Truth About Love,album,1518313784.0,6420621.0,166423.0,True,True,995490565.0,high,high and high,high
P!nk,Never Gonna Not Dance Again,Never Gonna Not Dance Again,single,10941241.0,216805.0,7540.0,True,True,34361626.0,low,high and high,medium
P!nk,Raise Your Glass,Raise Your Glass,single,237232986.0,1026177.0,47667.0,True,True,502735560.0,high,high and high,high
P!nk,Try,The Truth About Love,album,534286492.0,2554163.0,78435.0,True,True,476783121.0,high,high and high,high
P!nk,So What,Funhouse (Expanded Edition),album,432775314.0,2187945.0,60960.0,True,True,471672024.0,high,high and high,high
P!nk,What About Us,Beautiful Trauma,album,339837769.0,1819636.0,38357.0,True,True,662431775.0,high,high and high,high
P!nk,Cover Me In Sunshine,All I Know So Far: Setlist,album,80575503.0,948515.0,24233.0,True,True,346097538.0,high,high and high,high
P!nk,TRUSTFALL,TRUSTFALL,single,3309247.0,146755.0,5707.0,True,True,2790105.0,low,high and high,low
P!nk,Who Knew,I'm Not Dead,album,168736063.0,611231.0,20095.0,True,True,219363750.0,high,high and high,high
P!nk,True Love (feat. Lily Allen),The Truth About Love,album,149977268.0,938718.0,31361.0,True,True,170002964.0,high,high and high,high
Eminem,Mockingbird,Encore (Deluxe Version),album,719661717.0,5550929.0,205147.0,True,True,908006704.0,high,high and high,high
Eminem,Without Me,The Eminem Show,album,1590485349.0,11469490.0,341006.0,True,True,1457351902.0,high,high and high,high
Eminem,The Real Slim Shady,The Marshall Mathers LP,album,777507160.0,6489755.0,169037.0,True,True,1232567233.0,high,high and high,high
Eminem,Superman,The Eminem Show,album,139257221.0,950561.0,35404.0,True,True,466021760.0,high,high and high,high
Eminem,Till I Collapse,The Eminem Show,album,1931315.0,18992.0,291.0,False,False,1548871694.0,low,low and low,high
Eminem,Stan,The Marshall Mathers LP,album,623027280.0,5152714.0,199113.0,True,True,799979337.0,high,high and high,high
Eminem,Love The Way You Lie,Recovery,album,2539156924.0,12696568.0,599124.0,True,True,1115478746.0,high,high and high,high
Eminem,Godzilla (feat. Juice WRLD),Music To Be Murdered By,album,547039623.0,9287567.0,398333.0,False,False,1072650382.0,high,high and high,high
Eminem,Sing For The Moment,The Eminem Show,album,454015875.0,2471743.0,99418.0,True,True,357737050.0,high,high and high,high
Eminem,Not Afraid,Recovery,album,1727241246.0,11425215.0,872181.0,True,True,789922926.0,high,high and high,high
Pharrell Williams,"Happy - From ""Despicable Me 2""",G I R L,album,128396799.0,718507.0,14157.0,True,True,1143833476.0,high,high and high,high
Pharrell Williams,Down In Atlanta,Down In Atlanta,single,3658044.0,88925.0,2271.0,True,True,42006396.0,low,low and low,medium
Pharrell Williams,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Funk Wav Bounces Vol.1,album,673495248.0,4097957.0,105475.0,True,True,981287133.0,high,high and high,high
Pharrell Williams,Cash In Cash Out,Cash In Cash Out,single,20392451.0,560857.0,16545.0,True,True,104603335.0,high,high and high,medium
Pharrell Williams,"Stay With Me (with Justin Timberlake, Halsey & Pharrell)",Funk Wav Bounces Vol. 2,album,26641550.0,315368.0,9132.0,True,True,99934776.0,high,high and high,medium
Pharrell Williams,Hit Different,Hit Different,single,121559320.0,1081676.0,36266.0,True,True,198332490.0,high,high and high,high
Pharrell Williams,Neon Guts (feat. Pharrell Williams),Luv Is Rage 2,album,35793144.0,431472.0,11252.0,True,True,219355874.0,high,high and high,high
Pharrell Williams,JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),CALL ME IF YOU GET LOST,album,11408003.0,477302.0,12628.0,False,True,99577335.0,low,high and high,medium
Pharrell Williams,Just A Cloud Away,Just A Cloud Away,single,2672481.0,63065.0,75.0,True,True,105629259.0,low,low and low,medium
Pharrell Williams,Frontin' (feat. Jay-Z) - Club Mix,The Neptunes Present... Clones,album,59095041.0,433116.0,13530.0,True,True,114177468.0,high,high and high,medium
Khalid,lovely (with Khalid),lovely (with Khalid),single,1721382178.0,24425840.0,561909.0,True,True,2110573779.0,high,high and high,high
Khalid,Numb,Numb,single,25212794.0,418647.0,7041.0,True,True,203066841.0,high,high and high,high
Khalid,Silence,Silence,single,129183587.0,1480652.0,37678.0,False,True,1322057199.0,high,high and high,high
Khalid,Young Dumb & Broke,American Teen,album,886349984.0,5968729.0,147072.0,True,True,1290687019.0,high,high and high,high
Khalid,Eastside (with Halsey & Khalid),FRIENDS KEEP SECRETS,album,632400004.0,2781127.0,34795.0,False,True,1424962511.0,high,high and high,high
Khalid,Better,Suncity,album,860718114.0,4030063.0,68320.0,True,True,1143264716.0,high,high and high,high
Khalid,Location,American Teen,album,544666810.0,3251468.0,61104.0,True,True,1221083395.0,high,high and high,high
Khalid,8TEEN,American Teen,album,1381628.0,12115.0,158.0,True,True,586480399.0,low,low and low,high
Khalid,Beautiful People (feat. Khalid),No.6 Collaborations Project,album,353454004.0,2754251.0,54867.0,True,True,1241240312.0,high,high and high,high
Khalid,Love Lies (with Normani),Love Lies (with Normani),single,243497172.0,1758555.0,28321.0,True,True,843423744.0,high,high and high,high
Shakira,"Shakira: Bzrp Music Sessions, Vol. 53","Shakira: Bzrp Music Sessions, Vol. 53",single,252068988.0,9415668.0,525670.0,True,True,196761853.0,high,high and high,high
Shakira,Monotonía,Monotonía,single,189132077.0,3670104.0,161071.0,True,True,220692224.0,high,high and high,high
Shakira,Te Felicito,Te Felicito,single,460717876.0,3361051.0,155635.0,True,True,473003231.0,high,high and high,high
Shakira,Hips Don't Lie (feat. Wyclef Jean),"Oral Fixation, Vol. 2 (Expanded Edition)",album,1214508056.0,6540184.0,223326.0,True,True,1164605089.0,high,high and high,high
Shakira,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Listen Up! The Official 2010 FIFA World Cup Album,compilation,3463816330.0,20327883.0,1283529.0,True,True,629918488.0,high,high and high,high
Shakira,DON'T YOU WORRY,ELEVATION,album,144690551.0,1327396.0,57072.0,True,True,162685755.0,high,high and high,high
Shakira,Dia de Enero,"Fijación Oral, Vol. 1",album,151765834.0,507258.0,20625.0,True,True,138360843.0,high,high and high,medium
Shakira,Chantaje (feat. Maluma),El Dorado,album,2805793003.0,10370533.0,404270.0,True,True,859799057.0,high,high and high,high
Shakira,Inevitable,Donde Estan Los Ladrones,album,135287306.0,437988.0,25673.0,True,True,220084336.0,high,high and high,high
Shakira,Antologia,Pies Descalzos,album,359765.0,4970.0,245.0,False,False,229134152.0,low,low and low,high
Machine Gun Kelly,my ex's best friend (with blackbear),Tickets To My Downfall,album,102439463.0,1072165.0,33820.0,True,True,574531280.0,high,high and high,high
Machine Gun Kelly,I Think I'm OKAY (with YUNGBLUD & Travis Barker),Hotel Diablo,album,111974897.0,1198821.0,47830.0,True,True,426759364.0,high,high and high,high
Machine Gun Kelly,maybe (feat. Bring Me The Horizon),mainstream sellout,album,20170299.0,294321.0,10253.0,True,True,90825980.0,high,high and high,medium
Machine Gun Kelly,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)","Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha) [From Bright: The Album]",single,206242355.0,1923118.0,31427.0,True,True,382579404.0,high,high and high,high
Machine Gun Kelly,forget me too (feat. Halsey),Tickets To My Downfall,album,68116200.0,854345.0,30673.0,True,True,254290993.0,high,high and high,high
Machine Gun Kelly,bloody valentine,Tickets To My Downfall,album,117833946.0,1278216.0,71379.0,True,True,280845476.0,high,high and high,high
Machine Gun Kelly,Bad Things (with Camila Cabello),bloom,album,449712619.0,3621125.0,110107.0,True,True,615784555.0,high,high and high,high
Machine Gun Kelly,make up sex (feat. blackbear),mainstream sellout,album,15391210.0,182210.0,7137.0,True,True,67878913.0,high,high and high,medium
Machine Gun Kelly,"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)",F*CK LOVE 3+: OVER YOU,album,35856519.0,335937.0,3392.0,True,True,212221697.0,high,high and high,high
Machine Gun Kelly,ay! (feat. Lil Wayne),mainstream sellout,album,19671018.0,273280.0,13598.0,True,True,62736773.0,high,high and high,medium
Nicky Jam,X,Intimo,album,2133459242.0,9883068.0,262847.0,True,True,865695837.0,high,high and high,high
Nicky Jam,El Perdón (with Enrique Iglesias),Fénix,album,1381668642.0,4089045.0,96876.0,True,True,765561212.0,high,high and high,high
Nicky Jam,Bella y Sensual,Golden,album,736730327.0,2634233.0,56053.0,True,True,418186764.0,high,high and high,high
Nicky Jam,"Nicky Jam: Bzrp Music Sessions, Vol. 41","Nicky Jam: Bzrp Music Sessions, Vol. 41",single,592005.0,6740.0,96.0,False,False,185931694.0,low,low and low,high
Nicky Jam,Cuaderno,Climaxxx,album,321420163.0,1811446.0,31069.0,True,True,350576786.0,high,high and high,high
Nicky Jam,En La Cama (feat. Daddy Yankee),Exitos,album,115543124.0,748538.0,14194.0,True,True,136025763.0,high,high and high,medium
Nicky Jam,Si Te Preguntan...,Si Te Preguntan...,single,61711565.0,435031.0,5375.0,True,True,37382738.0,high,high and high,medium
Nicky Jam,Hasta el Amanecer,Fénix,album,1546036758.0,4733493.0,168819.0,True,True,479847676.0,high,high and high,high
Nicky Jam,Color Esperanza 2020,Color Esperanza 2020,single,24706293.0,557112.0,17598.0,False,False,89466323.0,high,high and high,medium
Nicky Jam,Donde Estan las Gatas,Gargolas 3,album,162725.0,2340.0,62.0,False,False,126333112.0,low,low and low,medium
The Beatles,Here Comes The Sun - Remastered 2009,Abbey Road (Remastered),album,114971785.0,1126554.0,32910.0,True,True,942898131.0,high,high and high,high
The Beatles,Let It Be - Remastered 2009,Let It Be (Remastered),album,131925109.0,1075941.0,15452.0,True,True,526788025.0,high,high and high,high
The Beatles,Come Together - Remastered 2009,Abbey Road (Remastered),album,31607772.0,383619.0,3211.0,True,True,574936342.0,high,high and low,high
The Beatles,Yesterday - Remastered 2009,Help! (Remastered),album,42856675.0,475089.0,5938.0,True,True,475131674.0,high,high and high,high
The Beatles,Twist And Shout - Remastered 2009,Please Please Me (Remastered),album,53228361.0,490790.0,4309.0,True,True,341963190.0,high,high and high,high
The Beatles,Blackbird - Remastered 2009,The Beatles (Remastered),album,33852949.0,365297.0,4522.0,True,True,326733164.0,high,high and high,high
The Beatles,In My Life - Remastered 2009,Rubber Soul (Remastered),album,63223118.0,463315.0,8607.0,True,True,266426563.0,high,high and high,high
The Beatles,Hey Jude - Remastered 2015,1 (Remastered),album,56888766.0,460662.0,6569.0,True,True,486111943.0,high,high and high,high
The Beatles,I Want To Hold Your Hand - Remastered 2015,1 (Remastered),album,28799448.0,275921.0,4031.0,True,True,334903879.0,high,high and high,high
The Beatles,Something - Remastered 2009,Abbey Road (Remastered),album,96849734.0,675186.0,26651.0,True,True,233382117.0,high,high and high,high
Pitbull,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",Planet Pit (Deluxe Version),album,1007596168.0,4265538.0,162078.0,True,True,777641580.0,high,high and high,high
Pitbull,Timber (feat. Ke$ha),Global Warming: Meltdown (Deluxe Version),album,1405539965.0,5671596.0,158456.0,True,True,1120973873.0,high,high and high,high
Pitbull,Time of Our Lives,Globalization,album,253293371.0,1423079.0,25528.0,True,True,981156901.0,high,high and high,high
Pitbull,Feel This Moment (feat. Christina Aguilera),Global Warming: Meltdown (Deluxe Version),album,704875181.0,2999847.0,113202.0,True,True,481224452.0,high,high and high,high
Pitbull,International Love (feat. Chris Brown),Planet Pit (Deluxe Version),album,866480662.0,2961540.0,153962.0,True,True,347393726.0,high,high and high,high
Pitbull,Fireball (feat. John Ryan),Globalization,album,307624507.0,1576522.0,30102.0,True,True,424022714.0,high,high and high,high
Pitbull,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte),Globalization,album,894756316.0,4925915.0,267026.0,True,True,222056078.0,high,high and high,high
Pitbull,Hotel Room Service,Pitbull Starring In Rebelution,album,313590021.0,1533812.0,45324.0,True,True,374912951.0,high,high and high,high
Pitbull,Hey Baby (Drop It to the Floor) (feat. T-Pain),Planet Pit (Deluxe Version),album,300032949.0,1078390.0,36962.0,True,True,193172998.0,high,high and high,high
Pitbull,HOT,LEGENDADDY,album,52214351.0,688783.0,16459.0,False,True,52166142.0,high,high and high,medium
Sean Paul,No Lie,Mad Love The Prequel,album,1120854023.0,7147862.0,108564.0,True,True,851711837.0,high,high and high,high
Sean Paul,Temperature,The Trinity,album,361314925.0,2124819.0,38673.0,True,True,590578908.0,high,high and high,high
Sean Paul,Go Down Deh (feat. Shaggy and Sean Paul),10,album,165860569.0,2514731.0,32073.0,True,True,122450231.0,high,high and high,medium
Sean Paul,Get Busy,Dutty Rock (20th Anniversary),album,208573237.0,1324227.0,20700.0,True,True,381155556.0,high,high and high,high
Sean Paul,She Doesn't Mind,Tomahawk Technique,album,505918510.0,2235710.0,59894.0,True,True,266413452.0,high,high and high,high
Sean Paul,Give It Up to Me,The Trinity,album,306887054.0,1317175.0,17399.0,True,True,49412471.0,high,high and high,medium
Sean Paul,(When You Gonna) Give It Up to Me (feat. Keyshia Cole) - Radio Version,Only Hits,compilation,306887054.0,1317175.0,17399.0,True,True,51339097.0,high,high and high,medium
Sean Paul,I'm Still in Love with You (feat. Sasha),Dutty Rock (20th Anniversary),album,314611933.0,2018040.0,29163.0,True,True,176824685.0,high,high and high,high
Sean Paul,UP,UP,single,81787112.0,668740.0,12932.0,True,True,47517159.0,high,high and high,medium
Sean Paul,Contra La Pared,Contra La Pared,single,256405663.0,1928933.0,20224.0,True,True,336056798.0,high,high and high,high
Elvis Presley,Can't Help Falling in Love,Blue Hawaii,album,363854960.0,3486602.0,125337.0,True,True,642724292.0,high,high and high,high
Elvis Presley,Blue Christmas,Elvis' Christmas Album,album,46348788.0,209579.0,7591.0,True,True,293604060.0,high,high and high,high
Elvis Presley,Here Comes Santa Claus (Right Down Santa Claus Lane),Elvis' Christmas Album,album,282465.0,4533.0,155.0,True,True,115786722.0,low,low and low,medium
Elvis Presley,Suspicious Minds,From Elvis in Memphis,album,7484414.0,84407.0,1872.0,True,True,355940570.0,low,low and low,high
Elvis Presley,Burning Love,Elvis (Fool),album,3649438.0,17369.0,811.0,True,True,217996516.0,low,low and low,high
Elvis Presley,Always On My Mind,Elvis (Fool),album,12982178.0,152547.0,3757.0,False,False,126445901.0,low,high and high,medium
